GP,Driver,Team,Stint,Compound,TyreLife,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,FreshTyre,LongRunID,CleanLapCount
R02_China,RUS,Mercedes,2.0,HARD,17.0,27.0,97.771,25.857,29.554,42.36,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,19.0,29.0,96.158,25.614,29.227,41.317,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,20.0,30.0,96.438,25.67,29.158,41.61,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,21.0,31.0,96.207,25.564,29.099,41.544,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,22.0,32.0,95.977,25.491,29.035,41.451,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,24.0,34.0,95.852,25.489,28.955,41.408,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,25.0,35.0,96.162,25.461,29.197,41.504,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,26.0,36.0,95.914,25.435,28.945,41.534,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,27.0,37.0,95.531,25.377,28.827,41.327,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,28.0,38.0,95.529,25.305,28.918,41.306,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,29.0,39.0,95.497,25.323,28.804,41.37,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,30.0,40.0,95.636,25.393,28.845,41.398,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,31.0,41.0,95.641,25.306,28.877,41.458,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,32.0,42.0,96.661,25.516,29.312,41.833,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,33.0,43.0,95.644,25.363,28.902,41.379,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,34.0,44.0,95.542,25.356,28.807,41.379,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,35.0,45.0,95.677,25.224,29.021,41.432,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,36.0,46.0,96.407,25.299,29.171,41.937,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,37.0,47.0,95.668,25.292,28.779,41.597,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,38.0,48.0,96.095,25.377,28.846,41.872,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,39.0,49.0,95.87,25.325,28.697,41.848,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,40.0,50.0,95.681,25.319,28.738,41.624,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,41.0,51.0,95.531,25.125,28.642,41.764,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,42.0,52.0,95.547,25.306,28.715,41.526,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,44.0,54.0,96.457,25.418,29.072,41.967,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,45.0,55.0,95.695,25.261,28.708,41.726,True,R02_China_RUS_S2,39
R02_China,RUS,Mercedes,2.0,HARD,46.0,56.0,95.4,25.226,28.71,41.464,True,R02_China_RUS_S2,39
R02_China,SAI,Williams,1.0,MEDIUM,2.0,2.0,100.743,26.296,30.998,43.449,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,3.0,3.0,99.987,27.077,30.389,42.521,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,4.0,4.0,98.988,26.39,30.159,42.439,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,5.0,5.0,99.754,26.454,30.503,42.797,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,6.0,6.0,100.138,26.732,30.691,42.715,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,7.0,7.0,100.631,26.571,30.596,43.464,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,1.0,MEDIUM,8.0,8.0,99.913,26.363,30.686,42.864,True,R02_China_SAI_S1,7
R02_China,SAI,Williams,2.0,HARD,5.0,14.0,100.484,26.556,30.777,43.151,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,6.0,15.0,99.125,26.249,30.247,42.629,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,7.0,16.0,99.428,26.37,30.308,42.75,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,10.0,19.0,99.119,26.228,30.251,42.64,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,11.0,20.0,99.397,26.289,30.454,42.654,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,12.0,21.0,99.144,26.375,30.111,42.658,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,13.0,22.0,100.245,26.872,30.584,42.789,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,14.0,23.0,99.101,26.286,30.238,42.577,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,15.0,24.0,98.964,26.131,30.304,42.529,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,16.0,25.0,98.754,26.161,30.131,42.462,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,17.0,26.0,98.708,26.239,30.084,42.385,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,19.0,28.0,98.672,26.279,30.012,42.381,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,20.0,29.0,98.814,26.226,29.98,42.608,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,21.0,30.0,98.509,26.109,29.995,42.405,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,22.0,31.0,98.46,26.119,30.017,42.324,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,23.0,32.0,98.339,26.097,29.955,42.287,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,25.0,34.0,98.763,26.33,29.946,42.487,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,26.0,35.0,98.672,26.173,29.987,42.512,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,27.0,36.0,98.744,26.216,30.071,42.457,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,28.0,37.0,98.48,26.157,29.955,42.368,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,29.0,38.0,98.495,26.147,29.847,42.501,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,30.0,39.0,98.585,26.207,29.939,42.439,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,31.0,40.0,98.358,26.101,29.881,42.376,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,32.0,41.0,98.421,26.08,29.834,42.507,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,33.0,42.0,98.272,26.148,29.772,42.352,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,34.0,43.0,98.283,26.032,29.702,42.549,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,35.0,44.0,98.268,26.0,29.706,42.562,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,36.0,45.0,98.104,25.973,29.728,42.403,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,37.0,46.0,98.034,26.024,29.595,42.415,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,38.0,47.0,98.329,26.108,29.663,42.558,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,39.0,48.0,98.022,26.001,29.645,42.376,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,40.0,49.0,98.022,25.964,29.624,42.434,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,41.0,50.0,99.03,25.984,30.254,42.792,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,42.0,51.0,97.981,25.961,29.737,42.283,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,44.0,53.0,100.087,26.026,29.873,44.188,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,45.0,54.0,98.254,25.887,29.86,42.507,True,R02_China_SAI_S2,37
R02_China,SAI,Williams,2.0,HARD,46.0,55.0,98.228,26.016,29.678,42.534,True,R02_China_SAI_S2,37
R02_China,STR,Aston Martin,1.0,HARD,2.0,2.0,101.83,26.76,31.498,43.572,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,3.0,3.0,101.798,26.812,31.468,43.518,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,4.0,4.0,101.854,26.814,31.671,43.369,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,5.0,5.0,100.992,26.536,31.071,43.385,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,6.0,6.0,100.971,26.716,30.917,43.338,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,7.0,7.0,100.956,26.685,30.942,43.329,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,8.0,8.0,101.174,26.692,31.176,43.306,True,R02_China_STR_S1,8
R02_China,STR,Aston Martin,1.0,HARD,9.0,9.0,100.883,26.575,30.832,43.476,True,R02_China_STR_S1,8
R02_China,VER,Red Bull Racing,1.0,SOFT,5.0,2.0,100.295,26.205,31.087,43.003,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,6.0,3.0,99.08,25.992,30.619,42.469,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,7.0,4.0,99.12,26.144,30.322,42.654,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,8.0,5.0,99.582,26.651,30.4,42.531,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,9.0,6.0,99.206,26.14,30.474,42.592,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,10.0,7.0,99.574,26.111,30.64,42.823,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,1.0,SOFT,11.0,8.0,99.465,26.042,30.748,42.675,False,R02_China_VER_S1,7
R02_China,VER,Red Bull Racing,2.0,HARD,5.0,14.0,99.573,26.178,30.957,42.438,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,6.0,15.0,99.068,25.966,30.709,42.393,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,7.0,16.0,98.953,26.214,30.102,42.637,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,10.0,19.0,99.035,25.661,30.788,42.586,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,11.0,20.0,98.531,26.528,29.882,42.121,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,12.0,21.0,98.768,25.933,30.162,42.673,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,13.0,22.0,98.147,25.68,29.815,42.652,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,14.0,23.0,98.039,26.181,29.738,42.12,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,15.0,24.0,97.88,25.854,29.807,42.219,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,16.0,25.0,97.869,25.976,29.754,42.139,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,17.0,26.0,97.38,25.716,29.645,42.019,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,18.0,27.0,97.645,25.876,29.73,42.039,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,20.0,29.0,97.672,25.829,29.805,42.038,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,21.0,30.0,97.587,25.687,29.767,42.133,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,22.0,31.0,97.518,25.758,29.78,41.98,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,23.0,32.0,97.76,25.833,29.936,41.991,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,25.0,34.0,97.41,25.748,29.64,42.022,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,26.0,35.0,97.49,25.741,29.682,42.067,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,27.0,36.0,97.229,25.652,29.627,41.95,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,28.0,37.0,97.15,25.592,29.668,41.89,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,29.0,38.0,97.063,25.681,29.517,41.865,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,30.0,39.0,97.046,25.612,29.585,41.849,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,31.0,40.0,97.255,25.589,29.596,42.07,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,32.0,41.0,97.405,25.665,29.626,42.114,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,33.0,42.0,97.383,25.581,29.634,42.168,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,34.0,43.0,97.123,25.642,29.518,41.963,True,R02_China_VER_S2,27
R02_China,VER,Red Bull Racing,2.0,HARD,35.0,44.0,97.092,25.525,29.52,42.047,True,R02_China_VER_S2,27
R03_Japan,ALB,Williams,1.0,MEDIUM,2.0,2.0,97.418,36.274,42.995,18.149,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,3.0,3.0,97.464,35.871,43.24,18.353,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,4.0,4.0,98.076,36.825,43.011,18.24,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,5.0,5.0,96.796,35.721,42.832,18.243,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,6.0,6.0,97.307,35.804,43.07,18.433,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,7.0,7.0,97.545,36.081,43.171,18.293,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,8.0,8.0,97.437,35.891,43.078,18.468,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,9.0,9.0,97.212,35.852,43.091,18.269,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,10.0,10.0,97.235,35.788,43.127,18.32,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,11.0,11.0,97.028,35.97,42.814,18.244,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,12.0,12.0,97.058,35.943,42.878,18.237,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,13.0,13.0,96.733,35.851,42.676,18.206,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,14.0,14.0,97.146,35.921,42.896,18.329,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,15.0,15.0,96.948,35.916,42.768,18.264,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,16.0,16.0,96.879,35.857,42.795,18.227,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,17.0,17.0,96.78,35.894,42.691,18.195,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,18.0,18.0,96.992,35.912,42.701,18.379,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,19.0,19.0,96.592,35.81,42.515,18.267,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,1.0,MEDIUM,20.0,20.0,96.812,35.793,42.772,18.247,True,R03_Japan_ALB_S1,19
R03_Japan,ALB,Williams,2.0,HARD,6.0,28.0,96.86,35.823,42.815,18.222,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,7.0,29.0,96.092,35.552,42.35,18.19,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,8.0,30.0,96.762,36.217,42.383,18.162,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,9.0,31.0,95.72,35.422,42.137,18.161,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,10.0,32.0,95.909,35.605,42.195,18.109,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,11.0,33.0,95.767,35.463,42.33,17.974,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,12.0,34.0,95.598,35.411,42.141,18.046,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,13.0,35.0,95.207,34.992,42.196,18.019,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,14.0,36.0,95.138,35.008,42.054,18.076,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,15.0,37.0,95.464,35.158,42.131,18.175,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,16.0,38.0,95.086,34.896,42.013,18.177,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,17.0,39.0,95.036,34.822,42.103,18.111,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,18.0,40.0,94.969,34.929,41.929,18.111,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,19.0,41.0,94.973,34.936,41.845,18.192,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,20.0,42.0,95.7,35.227,42.229,18.244,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,21.0,43.0,95.195,35.07,41.994,18.131,True,R03_Japan_ALB_S2,17
R03_Japan,ALB,Williams,2.0,HARD,22.0,44.0,95.263,34.97,42.028,18.265,True,R03_Japan_ALB_S2,17
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,2.0,2.0,98.589,36.281,43.758,18.55,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,3.0,3.0,98.501,36.233,43.723,18.545,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,4.0,4.0,98.517,36.319,43.615,18.583,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,5.0,5.0,98.528,36.303,43.517,18.708,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,6.0,6.0,98.652,36.383,43.539,18.73,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,7.0,7.0,98.592,36.369,43.554,18.669,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,8.0,8.0,98.889,37.0,43.352,18.537,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,9.0,9.0,98.296,36.35,43.434,18.512,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,10.0,10.0,98.487,36.303,43.608,18.576,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,11.0,11.0,97.866,36.198,43.351,18.317,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,12.0,12.0,98.235,36.473,43.371,18.391,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,13.0,13.0,98.591,36.445,43.582,18.564,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,14.0,14.0,98.222,36.458,43.249,18.515,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,15.0,15.0,98.641,36.621,43.24,18.78,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,16.0,16.0,98.731,36.699,43.456,18.576,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,17.0,17.0,98.303,36.461,43.351,18.491,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,18.0,18.0,98.504,36.377,43.338,18.789,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,19.0,19.0,98.602,36.674,43.29,18.638,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,1.0,MEDIUM,20.0,20.0,98.18,36.376,43.166,18.638,True,R03_Japan_ALO_S1,19
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,5.0,28.0,97.909,35.995,43.629,18.285,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,6.0,29.0,97.079,35.666,43.089,18.324,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,7.0,30.0,97.411,35.685,43.153,18.573,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,8.0,31.0,97.864,36.137,43.271,18.456,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,9.0,32.0,98.062,35.972,43.382,18.708,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,10.0,33.0,97.702,35.856,43.216,18.63,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,11.0,34.0,97.651,35.963,43.051,18.637,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,12.0,35.0,97.754,35.872,43.159,18.723,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,13.0,36.0,97.786,35.929,43.075,18.782,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,14.0,37.0,97.458,35.826,42.895,18.737,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,15.0,38.0,97.241,35.756,42.817,18.668,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,16.0,39.0,97.124,35.648,42.93,18.546,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,17.0,40.0,97.098,35.682,42.719,18.697,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,18.0,41.0,96.828,35.569,42.661,18.598,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,19.0,42.0,96.957,35.672,42.689,18.596,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,20.0,43.0,97.337,35.8,42.923,18.614,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,21.0,44.0,96.771,35.597,42.575,18.599,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,22.0,45.0,96.677,35.249,42.815,18.613,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,23.0,46.0,97.589,35.643,42.881,19.065,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,24.0,47.0,96.221,35.495,42.453,18.273,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,25.0,48.0,96.837,35.508,42.716,18.613,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,26.0,49.0,97.112,35.718,42.818,18.576,True,R03_Japan_ALO_S3,23
R03_Japan,ALO,Aston Martin,3.0,MEDIUM,28.0,51.0,96.751,35.575,42.743,18.433,True,R03_Japan_ALO_S3,23
R03_Japan,ANT,Mercedes,1.0,MEDIUM,1.0,1.0,98.784,,42.42,17.942,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,2.0,2.0,94.475,34.437,42.202,17.836,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,3.0,3.0,95.536,35.282,42.109,18.145,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,4.0,4.0,95.523,34.978,42.457,18.088,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,5.0,5.0,95.24,34.818,42.395,18.027,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,6.0,6.0,94.962,34.771,42.134,18.057,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,7.0,7.0,95.076,34.821,42.201,18.054,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,8.0,8.0,95.203,34.865,42.112,18.226,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,9.0,9.0,95.534,35.232,42.073,18.229,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,10.0,10.0,95.41,35.153,42.226,18.031,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,11.0,11.0,95.115,35.153,42.079,17.883,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,12.0,12.0,95.027,35.013,42.01,18.004,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,13.0,13.0,94.944,34.77,42.068,18.106,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,14.0,14.0,95.261,34.902,42.315,18.044,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,15.0,15.0,95.377,34.944,42.109,18.324,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,16.0,16.0,96.164,36.072,42.106,17.986,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,17.0,17.0,94.686,34.843,41.875,17.968,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,18.0,18.0,94.095,34.399,41.758,17.938,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,19.0,19.0,94.343,34.476,41.879,17.988,True,R03_Japan_ANT_S1,21
R03_Japan,ANT,Mercedes,1.0,MEDIUM,20.0,20.0,94.241,34.504,41.791,17.946,True,R03_Japan_ANT_S1,21
